ID,Type,Time,percent
TG_VLDL_4,LiHep,8,11.36220829
TG_VLDL_5,LiHep,2,0.692334011
TG_VLDL_5,LiHep,4,0.62463242
TG_VLDL_5,LiHep,6,-1.929247307
TG_VLDL_5,LiHep,8,-2.331472824
CHOL_VLDL_1,LiHep,2,-6.338467429
CHOL_VLDL_1,LiHep,4,-4.462646868
CHOL_VLDL_1,LiHep,6,-9.141972469
CHOL_VLDL_1,LiHep,8,-14.17201311
CHOL_VLDL_2,LiHep,2,-17.66183811
CHOL_VLDL_2,LiHep,4,-5.707309736
CHOL_VLDL_2,LiHep,6,-8.578562326
CHOL_VLDL_2,LiHep,8,-14.7959707
CHOL_VLDL_3,LiHep,2,-15.23694049
CHOL_VLDL_3,LiHep,4,-3.291317367
CHOL_VLDL_3,LiHep,6,-0.506615653
CHOL_VLDL_3,LiHep,8,-6.164825816
CHOL_VLDL_4,LiHep,2,-16.39474506
CHOL_VLDL_4,LiHep,4,-2.502795455
CHOL_VLDL_4,LiHep,6,-1.778417034
CHOL_VLDL_4,LiHep,8,-8.034579868
CHOL_VLDL_5,LiHep,2,-4.90125787
CHOL_VLDL_5,LiHep,4,-11.21804072
CHOL_VLDL_5,LiHep,6,-35.89764079
CHOL_VLDL_5,LiHep,8,-34.45787457
fCHOL_VLDL_1,LiHep,2,4.566355464
fCHOL_VLDL_1,LiHep,4,8.836658567
fCHOL_VLDL_1,LiHep,6,13.30381144
fCHOL_VLDL_1,LiHep,8,17.19779383
fCHOL_VLDL_2,LiHep,2,2.815957802
fCHOL_VLDL_2,LiHep,4,6.15584432
fCHOL_VLDL_2,LiHep,6,4.269971247
fCHOL_VLDL_2,LiHep,8,0.989153511
fCHOL_VLDL_3,LiHep,2,-9.547201091
fCHOL_VLDL_3,LiHep,4,-1.730373732
fCHOL_VLDL_3,LiHep,6,0.34901822
fCHOL_VLDL_3,LiHep,8,-3.233501193
fCHOL_VLDL_4,LiHep,2,-8.388112965
fCHOL_VLDL_4,LiHep,4,2.716599169
fCHOL_VLDL_4,LiHep,6,4.338643404
fCHOL_VLDL_4,LiHep,8,0.726295938
PHOSL_VLDL_1,LiHep,2,3.30062091
PHOSL_VLDL_1,LiHep,4,6.158888684
PHOSL_VLDL_1,LiHep,6,10.17497361
PHOSL_VLDL_1,LiHep,8,13.60832762
PHOSL_VLDL_2,LiHep,2,-4.693276836
PHOSL_VLDL_2,LiHep,4,2.538743518
PHOSL_VLDL_2,LiHep,6,7.075755661
PHOSL_VLDL_2,LiHep,8,7.391908494
PHOSL_VLDL_3,LiHep,2,-2.07779006
PHOSL_VLDL_3,LiHep,4,4.748527615
PHOSL_VLDL_3,LiHep,6,10.48391322
PHOSL_VLDL_3,LiHep,8,11.98243218
PHOSL_VLDL_4,LiHep,2,-3.302370997
PHOSL_VLDL_4,LiHep,4,2.55389396
PHOSL_VLDL_4,LiHep,6,4.625026506
PHOSL_VLDL_4,LiHep,8,4.861079324
PHOSL_VLDL_5,LiHep,2,-6.290759121
PHOSL_VLDL_5,LiHep,4,-5.046352879
PHOSL_VLDL_5,LiHep,6,-16.21344175
PHOSL_VLDL_5,LiHep,8,-18.77944621
TG_LDL_1,LiHep,2,-9.811371229
TG_LDL_1,LiHep,4,-12.91368588
TG_LDL_1,LiHep,6,-20.63224903
TG_LDL_1,LiHep,8,-31.9003164
TG_LDL_2,LiHep,2,-0.838937076
TG_LDL_2,LiHep,4,-5.157985249
TG_LDL_2,LiHep,6,-6.83410793
TG_LDL_2,LiHep,8,-8.490848367
TG_LDL_3,LiHep,2,-4.345758391
TG_LDL_3,LiHep,4,-4.551981063
TG_LDL_3,LiHep,6,-7.324654754
TG_LDL_3,LiHep,8,-9.713604301
TG_LDL_4,LiHep,2,-12.43303181
TG_LDL_4,LiHep,4,-16.05929355
TG_LDL_4,LiHep,6,-24.8374357
TG_LDL_4,LiHep,8,-29.21450544
TG_LDL_5,LiHep,2,-16.709972
TG_LDL_5,LiHep,4,-4.613344412
TG_LDL_5,LiHep,6,-8.877048356
TG_LDL_5,LiHep,8,-11.0198228
TG_LDL_6,LiHep,2,-2.958920906
TG_LDL_6,LiHep,4,7.415903356
TG_LDL_6,LiHep,6,11.69799621
TG_LDL_6,LiHep,8,13.12263262
CHOL_LDL_1,LiHep,2,0.923960252
CHOL_LDL_1,LiHep,4,2.985640426
CHOL_LDL_1,LiHep,6,3.397799287
CHOL_LDL_1,LiHep,8,2.256939044
CHOL_LDL_2,LiHep,2,5.627057869
CHOL_LDL_2,LiHep,4,0.80039465
CHOL_LDL_2,LiHep,6,3.221339446
CHOL_LDL_2,LiHep,8,6.353679016
CHOL_LDL_3,LiHep,2,7.361124917
CHOL_LDL_3,LiHep,4,6.604653753
CHOL_LDL_3,LiHep,6,10.45944694
CHOL_LDL_3,LiHep,8,14.30214959
CHOL_LDL_4,LiHep,2,6.661324637
CHOL_LDL_4,LiHep,4,5.597177645
CHOL_LDL_4,LiHep,6,6.923235751
CHOL_LDL_4,LiHep,8,13.0065205
CHOL_LDL_5,LiHep,2,-2.491785042
CHOL_LDL_5,LiHep,4,7.504342439
CHOL_LDL_5,LiHep,6,10.26437133
CHOL_LDL_5,LiHep,8,16.70393389
CHOL_LDL_6,LiHep,2,-2.179963549
CHOL_LDL_6,LiHep,4,14.72820725
CHOL_LDL_6,LiHep,6,21.43004815
CHOL_LDL_6,LiHep,8,25.20555867
fCHOL_LDL_1,LiHep,2,-1.01408289
fCHOL_LDL_1,LiHep,4,5.154159614
fCHOL_LDL_1,LiHep,6,7.065811443
fCHOL_LDL_1,LiHep,8,5.595380674
fCHOL_LDL_2,LiHep,2,2.730138299
fCHOL_LDL_2,LiHep,4,0.7432816
fCHOL_LDL_2,LiHep,6,3.061147355
fCHOL_LDL_2,LiHep,8,4.209073985
fCHOL_LDL_3,LiHep,2,4.591798369
fCHOL_LDL_3,LiHep,4,4.189250887
fCHOL_LDL_3,LiHep,6,6.322758586
fCHOL_LDL_3,LiHep,8,8.103075273
fCHOL_LDL_4,LiHep,2,4.278601991
fCHOL_LDL_4,LiHep,4,4.448622022
fCHOL_LDL_4,LiHep,6,5.881276214
fCHOL_LDL_4,LiHep,8,9.726271539
fCHOL_LDL_5,LiHep,2,-4.71576276
fCHOL_LDL_5,LiHep,4,4.477551404
fCHOL_LDL_5,LiHep,6,6.485592189
fCHOL_LDL_5,LiHep,8,9.792724009
fCHOL_LDL_6,LiHep,2,-6.613604716
fCHOL_LDL_6,LiHep,4,12.11067599
fCHOL_LDL_6,LiHep,6,19.6932751
fCHOL_LDL_6,LiHep,8,20.72794086
PHOSL_LDL_1,LiHep,2,0.235919228
PHOSL_LDL_1,LiHep,4,1.111543987
PHOSL_LDL_1,LiHep,6,1.128075674
PHOSL_LDL_1,LiHep,8,-0.521459184
PHOSL_LDL_2,LiHep,2,4.625337832
PHOSL_LDL_2,LiHep,4,-0.081709598
PHOSL_LDL_2,LiHep,6,1.677826253
PHOSL_LDL_2,LiHep,8,3.968660289
PHOSL_LDL_3,LiHep,2,5.823516521
PHOSL_LDL_3,LiHep,4,4.668307954
PHOSL_LDL_3,LiHep,6,7.82160019
PHOSL_LDL_3,LiHep,8,11.02984854
PHOSL_LDL_4,LiHep,2,5.478274598
PHOSL_LDL_4,LiHep,4,4.751684802
PHOSL_LDL_4,LiHep,6,5.878227606
PHOSL_LDL_4,LiHep,8,11.30109059
PHOSL_LDL_5,LiHep,2,-3.265822481
PHOSL_LDL_5,LiHep,4,5.782386468
PHOSL_LDL_5,LiHep,6,7.985398714
PHOSL_LDL_5,LiHep,8,13.77181566
PHOSL_LDL_6,LiHep,2,-1.038596509
PHOSL_LDL_6,LiHep,4,13.71002428
PHOSL_LDL_6,LiHep,6,20.33415916
PHOSL_LDL_6,LiHep,8,24.03209686
ApoB_LDL_1,LiHep,2,-1.854950824
ApoB_LDL_1,LiHep,4,-0.194480916
ApoB_LDL_1,LiHep,6,-0.502003122
ApoB_LDL_1,LiHep,8,-3.212759105
ApoB_LDL_2,LiHep,2,1.237417446
ApoB_LDL_2,LiHep,4,-3.511323624
ApoB_LDL_2,LiHep,6,-3.062250319
ApoB_LDL_2,LiHep,8,-2.217444661
ApoB_LDL_3,LiHep,2,4.457858399
ApoB_LDL_3,LiHep,4,3.671844718
ApoB_LDL_3,LiHep,6,6.433336445
ApoB_LDL_3,LiHep,8,9.110430723
ApoB_LDL_4,LiHep,2,2.60362966
ApoB_LDL_4,LiHep,4,3.421290831
ApoB_LDL_4,LiHep,6,3.90218145
ApoB_LDL_4,LiHep,8,8.185428257
ApoB_LDL_5,LiHep,2,-5.570452845
ApoB_LDL_5,LiHep,4,5.006819798
ApoB_LDL_5,LiHep,6,7.364909673
ApoB_LDL_5,LiHep,8,12.01758963
ApoB_LDL_6,LiHep,2,-5.315797685
ApoB_LDL_6,LiHep,4,11.94375838
ApoB_LDL_6,LiHep,6,17.46617721
ApoB_LDL_6,LiHep,8,19.24994851
TG_HDL_1,LiHep,2,-6.776962158
TG_HDL_1,LiHep,4,-9.184093822
TG_HDL_1,LiHep,6,-11.84661321
TG_HDL_1,LiHep,8,-17.55947387
TG_HDL_2,LiHep,2,-7.601001744
TG_HDL_2,LiHep,4,-13.15320021
TG_HDL_2,LiHep,6,-16.01712873
TG_HDL_2,LiHep,8,-21.94302475
TG_HDL_3,LiHep,2,-9.206384531
TG_HDL_3,LiHep,4,-12.17090536
TG_HDL_3,LiHep,6,-15.41970084
TG_HDL_3,LiHep,8,-22.18423402
TG_HDL_4,LiHep,2,-8.204165666
TG_HDL_4,LiHep,4,-10.17272634
TG_HDL_4,LiHep,6,-15.98822327
TG_HDL_4,LiHep,8,-20.99382559
CHOL_HDL_1,LiHep,2,9.120796712
CHOL_HDL_1,LiHep,4,12.40221541
CHOL_HDL_1,LiHep,6,18.52534744
CHOL_HDL_1,LiHep,8,20.75185526
CHOL_HDL_2,LiHep,2,10.24624037
CHOL_HDL_2,LiHep,4,7.482684089
CHOL_HDL_2,LiHep,6,13.04702774
CHOL_HDL_2,LiHep,8,15.68635858
CHOL_HDL_3,LiHep,2,7.94019083
CHOL_HDL_3,LiHep,4,9.689137606
CHOL_HDL_3,LiHep,6,16.07403013
CHOL_HDL_3,LiHep,8,18.58840701
CHOL_HDL_4,LiHep,2,6.743937547
CHOL_HDL_4,LiHep,4,9.906745493
CHOL_HDL_4,LiHep,6,14.48992859
CHOL_HDL_4,LiHep,8,19.74952583
fCHOL_HDL_1,LiHep,2,3.474501528
fCHOL_HDL_1,LiHep,4,9.956046458
fCHOL_HDL_1,LiHep,6,14.79552171
fCHOL_HDL_1,LiHep,8,15.31717352
fCHOL_HDL_2,LiHep,2,3.638702546
fCHOL_HDL_2,LiHep,4,10.38512357
fCHOL_HDL_2,LiHep,6,17.3705886
fCHOL_HDL_2,LiHep,8,17.36109141
fCHOL_HDL_3,LiHep,2,-0.09083213
fCHOL_HDL_3,LiHep,4,7.823572126
fCHOL_HDL_3,LiHep,6,13.94176856
fCHOL_HDL_3,LiHep,8,14.01825299
fCHOL_HDL_4,LiHep,2,-2.916501603
fCHOL_HDL_4,LiHep,4,5.814339276
fCHOL_HDL_4,LiHep,6,10.38936132
fCHOL_HDL_4,LiHep,8,9.666748554
PHOSL_HDL_1,LiHep,2,5.764578801
PHOSL_HDL_1,LiHep,4,8.76595358
PHOSL_HDL_1,LiHep,6,14.52586759
PHOSL_HDL_1,LiHep,8,15.00674434
PHOSL_HDL_2,LiHep,2,6.733760109
PHOSL_HDL_2,LiHep,4,5.208764011
PHOSL_HDL_2,LiHep,6,10.71700229
PHOSL_HDL_2,LiHep,8,12.03902061
PHOSL_HDL_3,LiHep,2,5.345077985
PHOSL_HDL_3,LiHep,4,7.827798437
PHOSL_HDL_3,LiHep,6,14.35489795
PHOSL_HDL_3,LiHep,8,16.15258742
PHOSL_HDL_4,LiHep,2,4.028019152
PHOSL_HDL_4,LiHep,4,7.67719361
PHOSL_HDL_4,LiHep,6,12.00153634
PHOSL_HDL_4,LiHep,8,15.5790785
ApoA1_HDL_1,LiHep,2,1.926493965
ApoA1_HDL_1,LiHep,4,3.427282955
ApoA1_HDL_1,LiHep,6,6.467949117
ApoA1_HDL_1,LiHep,8,6.045093247
ApoA1_HDL_2,LiHep,2,4.704572708
ApoA1_HDL_2,LiHep,4,5.991203336
ApoA1_HDL_2,LiHep,6,10.83566239
ApoA1_HDL_2,LiHep,8,12.52995399
ApoA1_HDL_3,LiHep,2,4.763779206
ApoA1_HDL_3,LiHep,4,5.981267721
ApoA1_HDL_3,LiHep,6,10.50054771
ApoA1_HDL_3,LiHep,8,11.9148105
ApoA1_HDL_4,LiHep,2,2.446262693
ApoA1_HDL_4,LiHep,4,5.186134588
ApoA1_HDL_4,LiHep,6,7.491721827
ApoA1_HDL_4,LiHep,8,10.43587234
ApoA2_HDL_1,LiHep,2,3.868901854
ApoA2_HDL_1,LiHep,4,8.686728669
ApoA2_HDL_1,LiHep,6,15.87306405
ApoA2_HDL_1,LiHep,8,16.13613987
ApoA2_HDL_2,LiHep,2,7.55315372
ApoA2_HDL_2,LiHep,4,10.40202456
ApoA2_HDL_2,LiHep,6,18.81420741
ApoA2_HDL_2,LiHep,8,20.87454451
ApoA2_HDL_3,LiHep,2,5.812725984
ApoA2_HDL_3,LiHep,4,8.373465449
ApoA2_HDL_3,LiHep,6,15.39259374
ApoA2_HDL_3,LiHep,8,17.53352414
ApoA2_HDL_4,LiHep,2,4.296878074
ApoA2_HDL_4,LiHep,4,9.368880964
ApoA2_HDL_4,LiHep,6,14.21690291
ApoA2_HDL_4,LiHep,8,18.19707496
